entity_id,state,last_changed
sensor.sma_st_80_total_yield,9243.236,2024-12-22T09:00:00.000Z
sensor.sma_st_80_total_yield,9243.444,2024-12-22T10:00:00.000Z
sensor.sma_st_80_total_yield,9243.774,2024-12-22T11:00:00.000Z
sensor.sma_st_80_total_yield,9243.959,2024-12-22T12:00:00.000Z
sensor.sma_st_80_total_yield,9244.204,2024-12-22T13:00:00.000Z
sensor.sma_st_80_total_yield,9244.335,2024-12-22T14:00:00.000Z
sensor.sma_st_80_total_yield,9244.336,2024-12-22T15:00:00.000Z
sensor.sma_st_80_total_yield,9244.336,2024-12-22T16:00:00.000Z
sensor.sma_st_80_total_yield,9244.394,2024-12-23T13:00:00.000Z
sensor.sma_st_80_total_yield,9244.403,2024-12-23T14:00:00.000Z
sensor.sma_st_80_total_yield,9244.403,2024-12-23T15:00:00.000Z
sensor.sma_st_80_total_yield,9244.422,2024-12-24T08:00:00.000Z
sensor.sma_st_80_total_yield,9244.598,2024-12-24T09:00:00.000Z
sensor.sma_st_80_total_yield,9244.93,2024-12-24T10:00:00.000Z
sensor.sma_st_80_total_yield,9245.386,2024-12-24T11:00:00.000Z
sensor.sma_st_80_total_yield,9245.746,2024-12-24T12:00:00.000Z
sensor.sma_st_80_total_yield,9246.008,2024-12-24T13:00:00.000Z
sensor.sma_st_80_total_yield,9246.229,2024-12-24T14:00:00.000Z
sensor.sma_st_80_total_yield,9246.246,2024-12-24T15:00:00.000Z
sensor.sma_st_80_total_yield,9246.246,2024-12-24T16:00:00.000Z
sensor.sma_st_80_total_yield,9246.368,2024-12-25T08:00:00.000Z
sensor.sma_st_80_total_yield,9246.774,2024-12-25T09:00:00.000Z
sensor.sma_st_80_total_yield,9247.965,2024-12-25T10:00:00.000Z
sensor.sma_st_80_total_yield,9249.909,2024-12-25T11:00:00.000Z
sensor.sma_st_80_total_yield,9251.049,2024-12-25T12:00:00.000Z
sensor.sma_st_80_total_yield,9251.801,2024-12-25T13:00:00.000Z
sensor.sma_st_80_total_yield,9252.104,2024-12-25T14:00:00.000Z
sensor.sma_st_80_total_yield,9252.139,2024-12-25T15:00:00.000Z
sensor.sma_st_80_total_yield,9252.139,2024-12-25T16:00:00.000Z
sensor.sma_st_80_total_yield,9252.171,2024-12-26T07:00:00.000Z
sensor.sma_st_80_total_yield,9252.829,2024-12-26T08:00:00.000Z
sensor.sma_st_80_total_yield,9255.145,2024-12-26T09:00:00.000Z
sensor.sma_st_80_total_yield,9258.188,2024-12-26T10:00:00.000Z
sensor.sma_st_80_total_yield,9261.51,2024-12-26T11:00:00.000Z
sensor.sma_st_80_total_yield,9262.19,2024-12-26T12:00:00.000Z
sensor.sma_st_80_total_yield,9263.953,2024-12-26T13:00:00.000Z
sensor.sma_st_80_total_yield,9264.192,2024-12-26T14:00:00.000Z
sensor.sma_st_80_total_yield,9264.242,2024-12-26T15:00:00.000Z
sensor.sma_st_80_total_yield,9264.242,2024-12-26T16:00:00.000Z
sensor.sma_st_80_total_yield,9264.256,2024-12-27T07:00:00.000Z
sensor.sma_st_80_total_yield,9264.464,2024-12-27T08:00:00.000Z
sensor.sma_st_80_total_yield,9264.983,2024-12-27T09:00:00.000Z
sensor.sma_st_80_total_yield,9265.831,2024-12-27T10:00:00.000Z
sensor.sma_st_80_total_yield,9266.888,2024-12-27T11:00:00.000Z
sensor.sma_st_80_total_yield,9268.058,2024-12-27T12:00:00.000Z
sensor.sma_st_80_total_yield,9269.011,2024-12-27T13:00:00.000Z
sensor.sma_st_80_total_yield,9269.391,2024-12-27T14:00:00.000Z
sensor.sma_st_80_total_yield,9269.438,2024-12-27T15:00:00.000Z
sensor.sma_st_80_total_yield,9269.438,2024-12-27T16:00:00.000Z
sensor.sma_st_80_total_yield,9269.457,2024-12-28T07:00:00.000Z
sensor.sma_st_80_total_yield,9269.715,2024-12-28T08:00:00.000Z
sensor.sma_st_80_total_yield,9270.292,2024-12-28T09:00:00.000Z
sensor.sma_st_80_total_yield,9271.144,2024-12-28T10:00:00.000Z
sensor.sma_st_80_total_yield,9272.339,2024-12-28T11:00:00.000Z
sensor.sma_st_80_total_yield,9273.63,2024-12-28T12:00:00.000Z
sensor.sma_st_80_total_yield,9274.666,2024-12-28T13:00:00.000Z
sensor.sma_st_80_total_yield,9275.037,2024-12-28T14:00:00.000Z
sensor.sma_st_80_total_yield,9275.09,2024-12-28T15:00:00.000Z
sensor.sma_st_80_total_yield,9275.09,2024-12-28T16:00:00.000Z
sensor.sma_st_80_total_yield,9275.123,2024-12-29T07:00:00.000Z
sensor.sma_st_80_total_yield,9275.513,2024-12-29T08:00:00.000Z
sensor.sma_st_80_total_yield,9276.376,2024-12-29T09:00:00.000Z
sensor.sma_st_80_total_yield,9277.679,2024-12-29T10:00:00.000Z
sensor.sma_st_80_total_yield,9279.194,2024-12-29T11:00:00.000Z
sensor.sma_st_80_total_yield,9280.602,2024-12-29T12:00:00.000Z
sensor.sma_st_80_total_yield,9281.778,2024-12-29T13:00:00.000Z
sensor.sma_st_80_total_yield,9282.337,2024-12-29T14:00:00.000Z
sensor.sma_st_80_total_yield,9282.394,2024-12-29T15:00:00.000Z
sensor.sma_st_80_total_yield,9282.394,2024-12-29T16:00:00.000Z
sensor.sma_st_80_total_yield,9282.402,2024-12-30T07:00:00.000Z
sensor.sma_st_80_total_yield,9282.637,2024-12-30T08:00:00.000Z
sensor.sma_st_80_total_yield,9283.086,2024-12-30T09:00:00.000Z
sensor.sma_st_80_total_yield,9283.728,2024-12-30T10:00:00.000Z
sensor.sma_st_80_total_yield,9284.449,2024-12-30T11:00:00.000Z
sensor.sma_st_80_total_yield,9285.086,2024-12-30T12:00:00.000Z
sensor.sma_st_80_total_yield,9285.59,2024-12-30T13:00:00.000Z
sensor.sma_st_80_total_yield,9285.854,2024-12-30T14:00:00.000Z
sensor.sma_st_80_total_yield,9285.886,2024-12-30T15:00:00.000Z
sensor.sma_st_80_total_yield,9285.886,2024-12-30T16:00:00.000Z
sensor.sma_st_80_total_yield,9285.921,2024-12-31T07:00:00.000Z
sensor.sma_st_80_total_yield,9286.276,2024-12-31T08:00:00.000Z
sensor.sma_st_80_total_yield,9287.09,2024-12-31T09:00:00.000Z
sensor.sma_st_80_total_yield,9289.55,2024-12-31T10:00:00.000Z
sensor.sma_st_80_total_yield,9293.029,2024-12-31T11:00:00.000Z
sensor.sma_st_80_total_yield,9294.74,2024-12-31T12:00:00.000Z
sensor.sma_st_80_total_yield,9295.675,2024-12-31T13:00:00.000Z
sensor.sma_st_80_total_yield,9295.947,2024-12-31T14:00:00.000Z
sensor.sma_st_80_total_yield,9296.018,2024-12-31T15:00:00.000Z
sensor.sma_st_80_total_yield,9296.018,2024-12-31T16:00:00.000Z
sensor.sma_st_80_total_yield,17591.804,2025-10-06T16:34:14.891Z
sensor.sn_3012091531_pv_gen_meter,1792.184,2023-12-31T23:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1792.184,2024-01-01T00:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1792.239,2024-01-01T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1792.377,2024-01-01T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1792.584,2024-01-01T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1792.853,2024-01-01T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793,2024-01-01T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.195,2024-01-01T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.287,2024-01-01T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.302,2024-01-01T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.302,2024-01-01T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.326,2024-01-02T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.402,2024-01-02T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.595,2024-01-02T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.713,2024-01-02T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.81,2024-01-02T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.864,2024-01-02T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.869,2024-01-02T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.869,2024-01-02T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1793.897,2024-01-03T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1794.003,2024-01-03T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1794.202,2024-01-03T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1794.496,2024-01-03T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1794.696,2024-01-03T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1794.891,2024-01-03T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.119,2024-01-03T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.17,2024-01-03T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.176,2024-01-03T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.176,2024-01-03T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.199,2024-01-04T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.312,2024-01-04T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.51,2024-01-04T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1795.681,2024-01-04T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796,2024-01-04T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.295,2024-01-04T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.398,2024-01-04T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.408,2024-01-04T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.408,2024-01-04T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.466,2024-01-05T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.541,2024-01-05T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.653,2024-01-05T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.742,2024-01-05T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.854,2024-01-05T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.911,2024-01-05T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.941,2024-01-05T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.942,2024-01-05T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.942,2024-01-05T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1796.959,2024-01-06T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.043,2024-01-06T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.132,2024-01-06T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.298,2024-01-06T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.309,2024-01-06T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.333,2024-01-06T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.333,2024-01-06T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.341,2024-01-07T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.471,2024-01-07T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.718,2024-01-07T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.878,2024-01-07T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1797.975,2024-01-07T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.036,2024-01-07T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.069,2024-01-07T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.069,2024-01-07T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.07,2024-01-13T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.074,2024-01-13T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.074,2024-01-13T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.077,2024-01-14T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.1,2024-01-14T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.113,2024-01-14T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.118,2024-01-14T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.118,2024-01-14T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.121,2024-01-15T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.122,2024-01-15T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.122,2024-01-15T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.156,2024-01-16T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.199,2024-01-16T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.259,2024-01-16T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.293,2024-01-16T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.293,2024-01-16T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.306,2024-01-17T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.368,2024-01-17T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.458,2024-01-17T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.578,2024-01-17T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.63,2024-01-17T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.63,2024-01-17T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.685,2024-01-18T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.748,2024-01-18T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1798.891,2024-01-18T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.021,2024-01-18T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.102,2024-01-18T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.174,2024-01-18T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.214,2024-01-18T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.214,2024-01-18T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.235,2024-01-22T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.422,2024-01-22T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.557,2024-01-22T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.665,2024-01-22T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.71,2024-01-22T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.715,2024-01-22T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.715,2024-01-22T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.731,2024-01-23T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1799.838,2024-01-23T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1800.04,2024-01-23T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1800.391,2024-01-23T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1800.897,2024-01-23T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.183,2024-01-23T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.257,2024-01-23T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.288,2024-01-23T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.289,2024-01-23T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.289,2024-01-23T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.338,2024-01-24T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.413,2024-01-24T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.568,2024-01-24T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.721,2024-01-24T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.846,2024-01-24T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1801.936,2024-01-24T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.014,2024-01-24T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.019,2024-01-24T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.019,2024-01-24T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.022,2024-01-25T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.11,2024-01-25T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.245,2024-01-25T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.547,2024-01-25T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1802.833,2024-01-25T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.132,2024-01-25T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.488,2024-01-25T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.684,2024-01-25T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.751,2024-01-25T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.751,2024-01-25T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.777,2024-01-26T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1803.96,2024-01-26T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.209,2024-01-26T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.456,2024-01-26T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.618,2024-01-26T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.729,2024-01-26T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.796,2024-01-26T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.841,2024-01-26T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.842,2024-01-26T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.842,2024-01-26T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.846,2024-01-27T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.895,2024-01-27T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1804.988,2024-01-27T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1805.215,2024-01-27T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1805.63,2024-01-27T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.148,2024-01-27T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.537,2024-01-27T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.628,2024-01-27T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.66,2024-01-27T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.66,2024-01-27T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.663,2024-01-28T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.756,2024-01-28T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1806.94,2024-01-28T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1807.186,2024-01-28T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1807.477,2024-01-28T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1807.874,2024-01-28T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.268,2024-01-28T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.369,2024-01-28T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.403,2024-01-28T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.403,2024-01-28T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.42,2024-01-29T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.588,2024-01-29T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1808.835,2024-01-29T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1809.235,2024-01-29T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1809.645,2024-01-29T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.11,2024-01-29T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.483,2024-01-29T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.726,2024-01-29T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.824,2024-01-29T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.826,2024-01-29T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.826,2024-01-29T17:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.847,2024-01-30T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1810.989,2024-01-30T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1811.359,2024-01-30T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1811.94,2024-01-30T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1812.527,2024-01-30T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1813.198,2024-01-30T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1813.598,2024-01-30T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1813.794,2024-01-30T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1813.852,2024-01-30T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1813.852,2024-01-30T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1813.898,2024-01-31T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1814.064,2024-01-31T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1814.361,2024-01-31T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1814.667,2024-01-31T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1814.969,2024-01-31T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1815.522,2024-01-31T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1815.894,2024-01-31T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.003,2024-01-31T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.049,2024-01-31T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.049,2024-01-31T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.05,2024-02-01T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.072,2024-02-01T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.169,2024-02-01T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.272,2024-02-01T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.415,2024-02-01T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.714,2024-02-01T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.89,2024-02-01T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1816.994,2024-02-01T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1817.009,2024-02-01T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1817.009,2024-02-01T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1817.016,2024-02-02T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1817.136,2024-02-02T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1817.399,2024-02-02T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1817.894,2024-02-02T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1818.337,2024-02-02T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1818.862,2024-02-02T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.252,2024-02-02T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.496,2024-02-02T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.575,2024-02-02T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.577,2024-02-02T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.577,2024-02-02T17:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.585,2024-02-03T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.632,2024-02-03T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1819.745,2024-02-03T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1820.049,2024-02-03T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1820.547,2024-02-03T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.148,2024-02-03T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.53,2024-02-03T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.625,2024-02-03T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.673,2024-02-03T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.673,2024-02-03T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.704,2024-02-04T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1821.832,2024-02-04T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1822.098,2024-02-04T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1822.557,2024-02-04T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1823.076,2024-02-04T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1823.733,2024-02-04T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.238,2024-02-04T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.498,2024-02-04T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.607,2024-02-04T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.612,2024-02-04T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.612,2024-02-04T17:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.668,2024-02-05T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1824.832,2024-02-05T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1825.063,2024-02-05T09:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1825.391,2024-02-05T10:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1825.891,2024-02-05T11:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1826.52,2024-02-05T12:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1826.935,2024-02-05T13:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.132,2024-02-05T14:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.221,2024-02-05T15:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.224,2024-02-05T16:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.224,2024-02-05T17:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.226,2024-02-06T07:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.338,2024-02-06T08:00:00.000Z
sensor.sn_3012091531_pv_gen_meter,1827.523,2024-02-06T09:00:00.000Z
